2026-05-20 14:31:49,154 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,154 | INFO | NODE: run_cleaning
2026-05-20 14:31:49,154 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,154 | INFO | Starting records : 8,000
2026-05-20 14:31:49,189 | INFO | Step 1 | Residential filter | 8,000 → 4,968 | removed 3,032 non-residential
2026-05-20 14:31:49,189 | INFO | Step 2 | JV minimum $1,000  | 4,968 → 4,966 | removed 2 low-value records
2026-05-20 14:31:49,205 | INFO | Step 3 | JV outlier removal | 4,966 → 4,837 | removed 129 | upper bound $522,400
2026-05-20 14:31:49,230 | INFO | Step 4 | City standardize   | UNKNOWN=146 (3.0%)
2026-05-20 14:31:49,255 | INFO | Step 5 | ACT_YR_BLT impute  | filled 236 zeros | remaining 0
2026-05-20 14:31:49,259 | INFO | Step 6 | EFF_YR_BLT impute  | filled 98 zeros | remaining 0
2026-05-20 14:31:49,259 | INFO | Step 7 | Living area zeros  | converted 243 zeros to NaN | total NaN=243
2026-05-20 14:31:49,320 | INFO | Step 8 | Saved to DB       | leads_clean table → 4,837 records
2026-05-20 14:31:49,320 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,320 | INFO | run_cleaning complete | 4,837 clean records → state['clean_df']
2026-05-20 14:31:49,320 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,320 | INFO | pipeline_log | cleaner | completed | in=8,000 out=4,837 | 0.2s
2026-05-20 14:31:49,334 | INFO | DONE  | cleaner      | records_out=4,837 | 0.2s
2026-05-20 14:31:49,337 | INFO | START | features     | records_in=4,837
2026-05-20 14:31:49,337 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,337 | INFO | NODE: run_features
2026-05-20 14:31:49,337 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,339 | INFO | Starting records : 4,837
2026-05-20 14:31:49,342 | INFO | Step 1  | property_age          | mean=37.6yrs | negative clamped=0
2026-05-20 14:31:49,349 | INFO | Step 2  | is_corporate_owner    | corporate=199 | individual=4,638
2026-05-20 14:31:49,351 | INFO | Step 3  | is_absentee_owner     | absentee=1,462 | owner-occupied=3,375
2026-05-20 14:31:49,355 | INFO | Step 4  | is_out_of_state_owner | out-of-state=159 | Florida=4,678
2026-05-20 14:31:49,355 | INFO | Step 5  | price_per_sqft        | valid=4,594 | zero(vacant)=243
2026-05-20 14:31:49,355 | INFO | Step 6  | lot_coverage_ratio    | valid=4,594 | zero=243
2026-05-20 14:31:49,359 | INFO | Step 7  | renovation_gap        | never renovated=2,089 | mean gap=11.2yrs
2026-05-20 14:31:49,387 | INFO | Step 8  | value_tier            | distressed+entry=1,795
2026-05-20 14:31:49,393 | INFO | Step 9  | neighborhood_value_ratio | undervalued(<0.8)=1,429 | overvalued(>1.2)=1,112
2026-05-20 14:31:49,397 | INFO | Step 10 | distressed_sale_history | distressed=0 | clean=4,837
2026-05-20 14:31:49,398 | INFO | Step 11 | never_sold            | never sold=4,368 | has sale=469 | 90.3%
2026-05-20 14:31:49,402 | INFO | Step 12 | value_tier_encoded    | distribution: {2: 2135, 1: 1466, 3: 875, 0: 329, 4: 32}
2026-05-20 14:31:49,405 | INFO | Step 13 | hot_lead label        | hot=2,024 | cold=2,813 | 41.8%
2026-05-20 14:31:49,406 | INFO |         | Signal score distribution:
2026-05-20 14:31:49,407 | INFO |         |   score 0 → 113 properties
2026-05-20 14:31:49,407 | INFO |         |   score 1 → 1,395 properties
2026-05-20 14:31:49,407 | INFO |         |   score 2 → 1,305 properties
2026-05-20 14:31:49,407 | INFO |         |   score 3 → 808 properties
2026-05-20 14:31:49,407 | INFO |         |   score 4 → 666 properties
2026-05-20 14:31:49,407 | INFO |         |   score 5 → 503 properties
2026-05-20 14:31:49,407 | INFO |         |   score 6 → 47 properties
2026-05-20 14:31:49,486 | INFO | Step 14 | Saved to DB           | leads_features → 4,837 records
2026-05-20 14:31:49,486 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,486 | INFO | run_features complete | 4,837 records → state['featured_df']
2026-05-20 14:31:49,486 | INFO | FEATURE_COLUMNS verified : 11 columns
2026-05-20 14:31:49,486 | INFO | TARGET_COLUMN verified   : hot_lead
2026-05-20 14:31:49,486 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,493 | INFO | pipeline_log | features | completed | in=4,837 out=4,837 | 0.1s
2026-05-20 14:31:49,493 | INFO | DONE  | features     | records_out=4,837 | 0.1s
2026-05-20 14:31:49,493 | INFO | START | model        | records_in=4,837
2026-05-20 14:31:49,493 | WARNING | MODULE NOT BUILT YET: ml_model.run_model() — returning state unchanged. Build ml_model.py next.
2026-05-20 14:31:49,500 | INFO | pipeline_log | model | completed | in=4,837 out=4,837 | 0.0s
2026-05-20 14:31:49,500 | INFO | DONE  | model        | records_out=4,837 | 0.0s
2026-05-20 14:31:49,507 | INFO | =======================================================
2026-05-20 14:31:49,507 | INFO | VERIDEX PIPELINE — RUN SUMMARY
2026-05-20 14:31:49,507 | INFO | Run ID  : RUN_20260520_143148
2026-05-20 14:31:49,507 | INFO | Mode    : TRAIN | DRY_RUN
2026-05-20 14:31:49,512 | INFO | =======================================================
